entity_id,class_name,class_qcode
Q2318825,village,Q532
Q955958,village,Q532
Q3392452,village,Q532
Q43581,village,Q532
Q5832005,village,Q532
Q3792494,village,Q532
Q7363233,village,Q532
Q7369144,village,Q532
Q9361911,village,Q532
Q7109453,village,Q532
Q5197172,village,Q532
Q3031019,village,Q532
Q4693653,village,Q532
Q5832242,village,Q532
Q3468521,village,Q532
Q4562003,village,Q532
Q5528944,village,Q532
Q5860966,village,Q532
Q5843138,village,Q532
Q5847665,village,Q532
Q7498125,village,Q532
Q4941651,village,Q532
Q5834377,village,Q532
Q7989643,village,Q532
Q5800947,village,Q532
Q5722761,village,Q532
Q5834334,village,Q532
Q2013350,village,Q532
Q7424014,village,Q532
Q7260811,village,Q532
Q5663326,village,Q532
Q5795070,village,Q532
Q669161,village,Q532
Q6392604,village,Q532
Q4108380,village,Q532
Q5860137,village,Q532
Q6371127,village,Q532
Q17049699,village,Q532
Q5712345,village,Q532
Q16257395,village,Q532
Q5837989,village,Q532
Q3738514,village,Q532
Q5397844,village,Q532
Q5849035,village,Q532
Q4968213,village,Q532
Q6965970,village,Q532
Q5857888,village,Q532
Q4841627,village,Q532
Q2157262,village,Q532
Q728224,village,Q532
Q5224282,village,Q532
Q2741112,village,Q532
Q587856,village,Q532
Q3462994,village,Q532
Q7403419,village,Q532
Q5816871,village,Q532
Q5831655,village,Q532
Q3074920,village,Q532
Q5720941,village,Q532
Q5867165,village,Q532
Q5803284,village,Q532
Q7917225,village,Q532
Q4968391,village,Q532
Q4071284,village,Q532
Q3467705,village,Q532
Q5223869,village,Q532
Q5831921,village,Q532
Q5623568,village,Q532
Q5816589,village,Q532
Q3464507,village,Q532
Q6428737,village,Q532
Q5625617,village,Q532
Q7131674,village,Q532
Q5784611,village,Q532
Q5795965,village,Q532
Q2788329,village,Q532
Q5817400,village,Q532
Q7427531,village,Q532
Q5794466,village,Q532
Q6959913,village,Q532
Q5840216,village,Q532
Q6393975,village,Q532
Q2503779,village,Q532
Q12187890,village,Q532
Q3400056,village,Q532
Q1932134,village,Q532
Q17049919,village,Q532
Q5782664,village,Q532
Q15229533,village,Q532
Q5717390,village,Q532
Q2355376,village,Q532
Q5727133,village,Q532
Q3417016,village,Q532
Q5854313,village,Q532
Q2606004,village,Q532
Q7506587,village,Q532
Q1519568,village,Q532
Q5833125,village,Q532
Q5825311,village,Q532
Q5848192,village,Q532
Q11790885,village,Q532
Q26159690,village,Q532
Q6811645,village,Q532
Q62427,village,Q532
Q7908360,village,Q532
Q6416425,village,Q532
Q5807236,village,Q532
Q4680128,village,Q532
Q4852642,village,Q532
Q6488876,village,Q532
Q2134613,village,Q532
Q5789184,village,Q532
Q5638443,village,Q532
Q603932,village,Q532
Q2651619,village,Q532
Q7585696,village,Q532
Q2762064,village,Q532
Q660097,village,Q532
Q748514,village,Q532
Q3304218,village,Q532
Q6401444,village,Q532
Q5741137,village,Q532
Q4782369,village,Q532
Q5845545,village,Q532
Q582175,village,Q532
Q5859326,village,Q532
Q3401639,village,Q532
Q16901570,village,Q532
Q4901086,village,Q532
Q6586683,village,Q532
Q3076868,village,Q532
Q8077471,village,Q532
Q4618153,village,Q532
Q5844961,village,Q532
Q5848522,village,Q532
Q6399284,village,Q532
Q15252770,village,Q532
Q7265724,village,Q532
Q21832538,village,Q532
Q5657723,village,Q532
Q5353622,village,Q532
Q4901302,village,Q532
Q11792686,village,Q532
Q4663201,village,Q532
Q5917108,village,Q532
Q5196916,village,Q532
Q5831294,village,Q532
Q2278292,village,Q532
Q5019588,village,Q532
Q5784068,village,Q532
Q6813233,village,Q532
Q4740139,village,Q532
Q5716938,village,Q532
Q5516190,village,Q532
Q3123153,village,Q532
Q6398110,village,Q532
Q925581,village,Q532
Q6933558,village,Q532
Q5789846,village,Q532
Q12294949,village,Q532
Q1825015,village,Q532
Q5855102,village,Q532
Q166933,village,Q532
Q7674622,village,Q532
Q5580969,village,Q532
Q5564313,village,Q532
Q748532,village,Q532
Q3715916,village,Q532
Q24909494,village,Q532
Q7123196,village,Q532
Q6407021,village,Q532
Q5286012,village,Q532
Q2672161,village,Q532
Q3463535,village,Q532
Q4673446,village,Q532
Q2677260,village,Q532
Q5626718,village,Q532
Q5569369,village,Q532
Q5861140,village,Q532
Q2610999,village,Q532
Q5719139,village,Q532
Q5517909,village,Q532
Q676343,village,Q532
Q5795240,village,Q532
Q5787640,village,Q532
Q19886,village,Q532
Q5717783,village,Q532
Q3611633,village,Q532
Q5794896,village,Q532
Q5801045,village,Q532
Q5221938,village,Q532
Q5578428,village,Q532
Q7918218,village,Q532
Q7899004,village,Q532
Q3457860,village,Q532
Q5398488,village,Q532
Q16893731,village,Q532
Q815245,village,Q532
Q3190049,village,Q532
Q5203442,village,Q532
Q5846326,village,Q532
Q3134168,village,Q532
Q5823747,village,Q532
Q5822082,village,Q532
Q12244073,village,Q532
Q2583880,village,Q532
Q15275852,village,Q532
Q6661266,village,Q532
Q5780023,village,Q532
Q7406944,village,Q532
Q7155998,village,Q532
Q2848235,village,Q532
Q26208043,village,Q532
Q5775583,village,Q532
Q5211595,village,Q532
Q4802779,village,Q532
Q4180338,village,Q532
Q5269590,village,Q532
Q24950218,village,Q532
Q4691323,village,Q532
Q5821371,village,Q532
Q15075795,village,Q532
Q5600054,village,Q532
Q24928089,village,Q532
Q5023992,village,Q532
Q5867284,village,Q532
Q5224266,village,Q532
Q5842123,village,Q532
Q19152654,village,Q532
Q5640028,village,Q532
Q5528351,village,Q532
Q5862961,village,Q532
Q5862654,village,Q532
Q5709591,village,Q532
Q7285029,village,Q532
Q5802413,village,Q532
Q5307891,village,Q532
Q1613311,village,Q532
Q1027215,village,Q532
Q2688521,village,Q532
Q1646364,village,Q532
Q2725308,village,Q532
Q4940920,village,Q532
Q5125899,village,Q532
Q5267004,village,Q532
Q3458449,village,Q532
Q16895754,village,Q532
Q7241815,village,Q532
Q7418184,village,Q532
Q5808145,village,Q532
Q5953025,village,Q532
Q1016090,village,Q532
Q12444807,village,Q532
Q7710185,village,Q532
Q28746097,village,Q532
Q4946032,village,Q532
Q5809988,village,Q532
Q7798368,village,Q532
Q474619,village,Q532
Q5807247,village,Q532
Q8060132,village,Q532
Q3181608,village,Q532
Q7986195,village,Q532
Q15209584,village,Q532
Q3455570,village,Q532
Q21061295,village,Q532
Q6410564,village,Q532
Q685525,village,Q532
Q5302698,village,Q532
Q5863791,village,Q532
Q5646456,village,Q532
Q5104276,village,Q532
Q2437962,village,Q532
Q6441635,village,Q532
Q5784217,village,Q532
Q4850146,village,Q532
Q5705335,village,Q532
Q13129435,village,Q532
Q5776175,village,Q532
Q5851933,village,Q532
Q6663490,village,Q532
Q4068605,village,Q532
Q5734702,village,Q532
Q7333308,village,Q532
Q15178885,village,Q532
Q5375267,village,Q532
Q16821516,village,Q532
Q5069116,village,Q532
Q5852701,village,Q532
Q5741623,village,Q532
Q5829884,village,Q532
Q5860666,village,Q532
Q4792200,village,Q532
Q1989670,village,Q532
Q5824082,village,Q532
Q5104287,village,Q532
Q5800450,village,Q532
Q11105902,village,Q532
Q5855091,village,Q532
Q5812618,village,Q532
Q5625207,village,Q532
Q7830619,village,Q532
Q25990758,village,Q532
Q19935,village,Q532
Q611643,village,Q532
Q5825388,village,Q532
Q5687264,village,Q532
Q5681341,village,Q532
Q5855892,village,Q532
Q5724628,village,Q532
Q5087945,village,Q532
Q5662106,village,Q532
Q6810060,village,Q532
Q3466853,village,Q532
Q5827754,village,Q532
Q3426101,village,Q532
Q3082400,village,Q532
Q5803167,village,Q532
Q5858039,village,Q532
Q5860989,village,Q532
Q5821070,village,Q532
Q5883749,village,Q532
Q5824148,village,Q532
Q5820338,village,Q532
Q5834907,village,Q532
Q6136670,village,Q532
Q5790783,village,Q532
Q5715945,village,Q532
Q3465396,village,Q532
Q5318598,village,Q532
Q4941653,village,Q532
Q16895573,village,Q532
Q7179675,village,Q532
Q5859522,village,Q532
Q5833384,village,Q532
Q2920303,village,Q532
Q17070568,village,Q532
Q5776890,village,Q532
Q5788892,village,Q532
Q5145730,village,Q532
Q5721233,village,Q532
Q3675203,village,Q532
Q7918950,village,Q532
Q1994993,village,Q532
Q5840075,village,Q532
Q5681540,village,Q532
Q7030772,village,Q532
Q13126874,village,Q532
Q5842669,village,Q532
Q5860267,village,Q532
Q12872904,village,Q532
Q5167426,village,Q532
Q16245393,village,Q532
Q1754841,village,Q532
Q5839617,village,Q532
Q5431547,village,Q532
Q7132301,village,Q532
Q6403680,village,Q532
Q5797876,village,Q532
Q5783998,village,Q532
Q5167584,village,Q532
Q3455331,village,Q532
Q5811889,village,Q532
Q5805601,village,Q532
Q13374957,village,Q532
Q5792306,village,Q532
Q5836865,village,Q532
Q5718070,village,Q532
Q28405876,village,Q532
Q12229027,village,Q532
Q5774042,village,Q532
Q2791872,village,Q532
Q6382750,village,Q532
Q5804504,village,Q532
Q5738709,village,Q532
Q5782772,village,Q532
Q6661833,village,Q532
Q8052369,village,Q532
Q4700446,village,Q532
Q17059488,village,Q532
Q7461807,village,Q532
Q6392676,village,Q532
Q7814071,village,Q532
Q482376,village,Q532
Q24908918,village,Q532
Q15982278,village,Q532
Q4667362,village,Q532
Q5812712,village,Q532
Q5855168,village,Q532
Q3463107,village,Q532
Q5839368,village,Q532
Q2158048,village,Q532
Q2184548,village,Q532
Q5828322,village,Q532
Q5528025,village,Q532
Q5845498,village,Q532
Q3564884,village,Q532
Q5719042,village,Q532
Q5786527,village,Q532
Q11216090,village,Q532
Q7417697,village,Q532
Q1648848,village,Q532
Q15262079,village,Q532
Q5752364,village,Q532
Q14955704,village,Q532
Q24728556,village,Q532
Q5780751,village,Q532
Q16869029,village,Q532
Q7680387,village,Q532
Q4790323,village,Q532
Q4712731,village,Q532
Q5798780,village,Q532
Q1250093,village,Q532
Q7827159,village,Q532
Q5803966,village,Q532
Q6411868,village,Q532
Q5869210,village,Q532
Q7597101,village,Q532
Q5296249,village,Q532
Q31740291,village,Q532
Q16118849,village,Q532
Q10843500,village,Q532
Q5825191,village,Q532
Q3467140,village,Q532
Q6965965,village,Q532
Q9286800,village,Q532
Q3454798,village,Q532
Q5855681,village,Q532
Q6693404,village,Q532
Q7049321,village,Q532
Q4117987,village,Q532
Q7131990,village,Q532
Q7629169,village,Q532
Q5848687,village,Q532
Q1010177,village,Q532
Q5433716,village,Q532
Q15274503,village,Q532
Q5819432,village,Q532
Q5862952,village,Q532
Q1520304,village,Q532
Q16902556,village,Q532
Q3456036,village,Q532
Q6412394,village,Q532
Q5844642,village,Q532
Q5020173,village,Q532
Q12205212,village,Q532
Q4662883,village,Q532
Q5817961,village,Q532
Q5821584,village,Q532
Q3034216,village,Q532
Q5838239,village,Q532
Q4810593,village,Q532
Q5797811,village,Q532
Q3321076,village,Q532
Q406346,village,Q532
Q5866471,village,Q532
Q13127074,village,Q532
Q3464322,village,Q532
Q5909570,village,Q532
Q130580,village,Q532
Q7604977,village,Q532
Q3536038,village,Q532
Q5068462,village,Q532
Q4680906,village,Q532
Q5735668,village,Q532
Q7292615,village,Q532
Q5818394,village,Q532
Q5821539,village,Q532
Q5824044,village,Q532
Q5720518,village,Q532
Q16046333,village,Q532
Q4975760,village,Q532
Q2683078,village,Q532
Q7617250,village,Q532
Q6390795,village,Q532
Q15244505,village,Q532
Q5797976,village,Q532
Q5786967,village,Q532
Q6794231,village,Q532
Q1910322,village,Q532
Q5818995,village,Q532
Q5807719,village,Q532
Q1954924,village,Q532
Q6464310,village,Q532
Q2271974,village,Q532
Q11698548,village,Q532
Q3784628,village,Q532
Q5845791,village,Q532
Q4748529,village,Q532
Q7418820,village,Q532
Q6827500,village,Q532
Q5717966,village,Q532
Q5785628,village,Q532
Q7408878,village,Q532
Q5849623,village,Q532
Q5805684,village,Q532
Q1520534,village,Q532
Q581716,village,Q532
Q7168990,village,Q532
Q6434909,village,Q532
Q435231,village,Q532
Q5302695,village,Q532
Q3535909,village,Q532
Q5785008,village,Q532
Q24950255,village,Q532
Q16880708,village,Q532
Q2697084,village,Q532
Q619186,village,Q532
Q7491725,village,Q532
Q5996977,village,Q532
Q5860161,village,Q532
Q3135761,village,Q532
Q2745418,village,Q532
Q6415852,village,Q532
Q5089876,village,Q532
Q1520583,village,Q532
Q6391194,village,Q532
Q7137014,village,Q532
Q2031551,village,Q532
Q6735744,village,Q532
Q5848965,village,Q532
Q7268066,village,Q532
Q5839175,village,Q532
Q7319561,village,Q532
Q4880152,village,Q532
Q7487479,village,Q532
Q5781066,village,Q532
Q5508385,village,Q532
Q660235,village,Q532
Q5664772,village,Q532
Q46224,village,Q532
Q12236503,village,Q532
Q5663981,village,Q532
Q7502589,village,Q532
Q6703438,village,Q532
Q3240699,village,Q532
Q6748379,village,Q532
Q26704,village,Q532
Q2639028,village,Q532
Q12189183,village,Q532
Q3466118,village,Q532
Q5781567,village,Q532
Q5809022,village,Q532
Q2741081,village,Q532
Q17127731,village,Q532
Q5766404,village,Q532
Q6961285,village,Q532
Q2672520,village,Q532
Q5715119,village,Q532
Q5802822,village,Q532
Q5853202,village,Q532
Q3353822,village,Q532
Q5831169,village,Q532
Q4668081,village,Q532
Q3456774,village,Q532
Q3013082,village,Q532
Q26208033,village,Q532
Q5783795,village,Q532
Q5813778,village,Q532
Q5791144,village,Q532
Q5708781,village,Q532
Q3510879,village,Q532
Q5802845,village,Q532
Q7809236,village,Q532
Q24929417,village,Q532
Q5834002,village,Q532
Q5861959,village,Q532
Q5713754,village,Q532
Q535988,village,Q532
Q5806161,village,Q532
Q2131362,village,Q532
Q7881662,village,Q532
Q6502079,village,Q532
Q5790284,village,Q532
Q5252070,village,Q532
Q21710967,village,Q532
Q5800979,village,Q532
Q10312292,village,Q532
Q5861988,village,Q532
Q7148342,village,Q532
Q6896102,village,Q532
Q5711996,village,Q532
Q26255264,village,Q532
Q4857026,village,Q532
Q1026835,village,Q532
Q2029558,village,Q532
Q5790285,village,Q532
Q5716614,village,Q532
Q4788747,village,Q532
Q6408233,village,Q532
Q925265,village,Q532
Q5849106,village,Q532
Q5822249,village,Q532
Q2343807,village,Q532
Q5754932,village,Q532
Q12876909,village,Q532
Q1824737,village,Q532
Q7295713,village,Q532
Q22948416,village,Q532
Q5360806,village,Q532
Q5715794,village,Q532
Q7598042,village,Q532
Q5881419,village,Q532
Q5621819,village,Q532
Q5849778,village,Q532
Q15183695,village,Q532
Q3048822,village,Q532
Q5806704,village,Q532
Q16894201,village,Q532
Q17071412,village,Q532
Q5821700,village,Q532
Q6555992,village,Q532
Q692734,village,Q532
Q5795982,village,Q532
Q5350258,village,Q532
Q5828144,village,Q532
Q26706416,village,Q532
Q5252295,village,Q532
Q3562985,village,Q532
Q4648041,village,Q532
Q2644714,village,Q532
Q5835685,village,Q532
Q3454329,village,Q532
Q5852533,village,Q532
Q5867153,village,Q532
Q6998981,village,Q532
Q5839682,village,Q532
Q5810279,village,Q532
Q24908817,village,Q532
Q4832538,village,Q532
Q5773807,village,Q532
Q21849773,village,Q532
Q6421791,village,Q532
Q4884829,village,Q532
Q15262310,village,Q532
Q1570227,village,Q532
Q5305056,village,Q532
Q650962,village,Q532
Q6394864,village,Q532
Q5677742,village,Q532
Q2017906,village,Q532
Q3086030,village,Q532
Q5789505,village,Q532
Q3454182,village,Q532
Q180356,village,Q532
Q4782403,village,Q532
Q5780807,village,Q532
Q5830228,village,Q532
Q5735356,village,Q532
Q325272,village,Q532
Q5626201,village,Q532
Q5825284,village,Q532
Q5791462,village,Q532
Q300808,village,Q532
Q5856960,village,Q532
Q5830799,village,Q532
Q5781580,village,Q532
Q2512046,village,Q532
Q5260055,village,Q532
Q2849195,village,Q532
Q2477613,village,Q532
Q2026399,village,Q532
Q7266960,village,Q532
Q5438883,village,Q532
Q5069183,village,Q532
Q5851244,village,Q532
Q3536070,village,Q532
Q1394664,village,Q532
Q5853523,village,Q532
Q4863470,village,Q532
Q7397626,village,Q532
Q3456230,village,Q532
Q5845156,village,Q532
Q4840592,village,Q532
Q5862708,village,Q532
Q5842311,village,Q532
Q5716124,village,Q532
Q5068868,village,Q532
Q776432,village,Q532
Q6481491,village,Q532
Q3111356,village,Q532
Q4881448,village,Q532
Q4972247,village,Q532
Q390036,village,Q532
Q5717399,village,Q532
Q5838681,village,Q532
Q5829864,village,Q532
Q3416995,village,Q532
Q2393125,village,Q532
Q5813801,village,Q532
Q5831953,village,Q532
Q18353384,village,Q532
Q5962833,village,Q532
Q4917427,village,Q532
Q5785812,village,Q532
Q5805169,village,Q532
Q3466845,village,Q532
Q5720449,village,Q532
Q5105149,village,Q532
Q2104659,village,Q532
Q5825933,village,Q532
Q5779057,village,Q532
Q2210157,village,Q532
Q5813144,village,Q532
Q5851045,village,Q532
Q7236958,village,Q532
Q5907165,village,Q532
Q3666318,village,Q532
Q5242144,village,Q532
Q3467397,village,Q532
Q922486,village,Q532
Q5830296,village,Q532
Q5745954,village,Q532
Q2661558,village,Q532
Q3666793,village,Q532
Q3896733,village,Q532
Q5070949,village,Q532
Q3453362,village,Q532
Q26159901,village,Q532
Q4662954,village,Q532
Q5865252,village,Q532
Q5777130,village,Q532
Q6392894,village,Q532
Q7233107,village,Q532
Q6410409,village,Q532
Q7559798,village,Q532
Q16046043,village,Q532
Q5094793,village,Q532
Q6066484,village,Q532
Q1869642,village,Q532
Q5785027,village,Q532
Q3467938,village,Q532
Q5738031,village,Q532
Q5846458,village,Q532
Q3907766,village,Q532
Q6530346,village,Q532
Q6552474,village,Q532
Q4882677,village,Q532
Q5832718,village,Q532
Q6395004,village,Q532
Q6126976,village,Q532
Q5708733,village,Q532
Q7975195,village,Q532
Q5864066,village,Q532
Q5000893,village,Q532
Q3466481,village,Q532
Q6398247,village,Q532
Q267663,village,Q532
Q3847856,village,Q532
Q5789198,village,Q532
Q3038142,village,Q532
Q6907112,village,Q532
Q28405804,village,Q532
Q6390513,village,Q532
Q986493,village,Q532
Q3454236,village,Q532
Q3466807,village,Q532
Q5816317,village,Q532
Q3397670,village,Q532
Q5669113,village,Q532
Q3667396,village,Q532
Q5855469,village,Q532
Q7410340,village,Q532
Q26159564,village,Q532
Q26255105,village,Q532
Q7461814,village,Q532
Q5858648,village,Q532
Q5842809,village,Q532
Q5865097,village,Q532
Q3135583,village,Q532
Q5832396,village,Q532
Q5627484,village,Q532
Q7069977,village,Q532
Q5620865,village,Q532
Q5641889,village,Q532
Q815282,village,Q532
Q598947,village,Q532
Q12229143,village,Q532
Q6810526,village,Q532
Q5858551,village,Q532
Q5817399,village,Q532
Q5740026,village,Q532
Q5834094,village,Q532
Q6787746,village,Q532
Q2723959,village,Q532
Q3301894,village,Q532
Q5799547,village,Q532
Q5866039,village,Q532
Q11792278,village,Q532
Q3248687,village,Q532
Q6123044,village,Q532
Q8066180,village,Q532
Q5720009,village,Q532
Q5844221,village,Q532
Q21714598,village,Q532
Q3463028,village,Q532
Q5423277,village,Q532
Q6415632,village,Q532
Q5863880,village,Q532
Q2785885,village,Q532
Q7919368,village,Q532
Q5798703,village,Q532
Q5869176,village,Q532
Q2193394,village,Q532
Q2738535,village,Q532
Q5845744,village,Q532
Q4841635,village,Q532
Q5721585,village,Q532
Q3666528,village,Q532
Q7124527,village,Q532
Q11887439,village,Q532
Q4673571,village,Q532
Q20389682,village,Q532
Q11029875,village,Q532
Q5792191,village,Q532
Q3536324,village,Q532
Q2513394,village,Q532
Q5822222,village,Q532
Q5834110,village,Q532
Q13644946,village,Q532
Q16960473,village,Q532
Q2904932,village,Q532
Q5831826,village,Q532
Q5860594,village,Q532
Q5786995,village,Q532
Q5710089,village,Q532
Q6401598,village,Q532
Q5586242,village,Q532
Q4840150,village,Q532
Q5739196,village,Q532
Q1524157,village,Q532
Q7785415,village,Q532
Q5883717,village,Q532
Q2223119,village,Q532
Q1983883,village,Q532
Q5935769,village,Q532
Q5068283,village,Q532
Q7371776,village,Q532
Q5297547,village,Q532
Q5795413,village,Q532
Q5809184,village,Q532
Q5736196,village,Q532
Q4856973,village,Q532
Q2698375,village,Q532
Q5823560,village,Q532
Q5782822,village,Q532
Q5844885,village,Q532
Q4803258,village,Q532
Q5779804,village,Q532
Q5843248,village,Q532
Q603516,village,Q532
Q1812494,village,Q532
Q4699528,village,Q532
Q5806355,village,Q532
Q985769,village,Q532
Q5836516,village,Q532
Q14956300,village,Q532
Q5786093,village,Q532
Q5266522,village,Q532
Q7797188,village,Q532
Q4873721,village,Q532
Q5818157,village,Q532
Q8063539,village,Q532
Q5088466,village,Q532
Q5848994,village,Q532
Q4832326,village,Q532
Q28405638,village,Q532
Q4915537,village,Q532
Q5777508,village,Q532
Q1754455,village,Q532
Q28405633,village,Q532
Q12297782,village,Q532
Q5067474,village,Q532
Q3784275,village,Q532
Q5715402,village,Q532
Q6393285,village,Q532
Q5789543,village,Q532
Q5928202,village,Q532
Q5622540,village,Q532
Q2716955,village,Q532
Q4665843,village,Q532
Q961072,village,Q532
Q4788700,village,Q532
Q3242671,village,Q532
Q5717499,village,Q532
Q2398096,village,Q532
Q5733637,village,Q532
Q5683923,village,Q532
Q5719658,village,Q532
Q7293397,village,Q532
Q5833358,village,Q532
Q592090,village,Q532
Q1807145,village,Q532
Q5843378,village,Q532
Q16623228,village,Q532
Q5718618,village,Q532
Q5857452,village,Q532
Q3784264,village,Q532
Q5199411,village,Q532
Q5818503,village,Q532
Q5807902,village,Q532
Q4664432,village,Q532
Q3986304,village,Q532
Q4694947,village,Q532
Q17089782,village,Q532
Q5716748,village,Q532
Q2415883,village,Q532
Q15232715,village,Q532
Q16948270,village,Q532
Q5780797,village,Q532
Q4725369,village,Q532
Q5711721,village,Q532
Q43552,village,Q532
Q4941700,village,Q532
Q11785217,village,Q532
Q6415169,village,Q532
Q15195474,village,Q532
Q16253080,village,Q532
Q5737106,village,Q532
Q5801518,village,Q532
Q5828361,village,Q532
Q6387102,village,Q532
Q3422572,village,Q532
Q5847208,village,Q532
Q5784894,village,Q532
