entity_id,class_qcode,class_name
Q7714423,Q571,book
Q154761,Q571,book
Q7720133,Q571,book
Q4697221,Q571,book
Q520261,Q571,book
Q4659257,Q571,book
Q3209496,Q571,book
Q6441382,Q571,book
Q6863543,Q571,book
Q93773,Q571,book
Q5693487,Q571,book
Q7771372,Q571,book
Q5261467,Q571,book
Q3065168,Q571,book
Q12193663,Q571,book
Q6417130,Q571,book
Q7168316,Q571,book
Q7760936,Q571,book
Q471926,Q571,book
Q892456,Q571,book
Q7444095,Q571,book
Q7761258,Q571,book
Q19364473,Q571,book
Q7581698,Q571,book
Q7736634,Q571,book
Q1652534,Q571,book
Q16992433,Q571,book
Q728140,Q571,book
Q19364480,Q571,book
Q3916751,Q571,book
Q1283101,Q571,book
Q7728599,Q571,book
Q1210978,Q571,book
Q13553826,Q571,book
Q7718476,Q571,book
Q5349776,Q571,book
Q7710571,Q571,book
Q7433534,Q571,book
Q7729207,Q571,book
Q5051371,Q571,book
Q5505379,Q571,book
Q7771835,Q571,book
Q18152120,Q571,book
Q7773405,Q571,book
Q3194546,Q571,book
Q29581260,Q571,book
Q7857973,Q571,book
Q16984506,Q571,book
Q1306705,Q571,book
Q7832466,Q571,book
Q21161076,Q571,book
Q6296074,Q571,book
Q7602554,Q571,book
Q1193812,Q571,book
Q7713091,Q571,book
Q5535047,Q571,book
Q599495,Q571,book
Q7727332,Q571,book
Q11496123,Q571,book
Q5611667,Q571,book
Q7353950,Q571,book
Q11386436,Q571,book
Q5496865,Q571,book
Q7775981,Q571,book
Q3793043,Q571,book
Q7111196,Q571,book
Q7753575,Q571,book
Q28044033,Q571,book
Q1749516,Q571,book
Q2996937,Q571,book
Q7766288,Q571,book
Q5274463,Q571,book
Q7733460,Q571,book
Q4745380,Q571,book
Q25205968,Q571,book
Q1147582,Q571,book
Q7764872,Q571,book
Q7763173,Q571,book
Q766287,Q571,book
Q6302760,Q571,book
Q7997911,Q571,book
Q1583323,Q571,book
Q7714719,Q571,book
Q7732822,Q571,book
Q10405088,Q571,book
Q6012229,Q571,book
Q7213770,Q571,book
Q6546050,Q571,book
Q17156134,Q571,book
Q211927,Q571,book
Q7754646,Q571,book
Q7435385,Q571,book
Q7720810,Q571,book
Q19571171,Q571,book
Q4930462,Q571,book
Q7256410,Q571,book
Q18643772,Q571,book
Q7180327,Q571,book
Q7755511,Q571,book
Q7752404,Q571,book
Q1114102,Q571,book
Q16821450,Q571,book
Q7997830,Q571,book
Q6801067,Q571,book
Q3906743,Q571,book
Q10585649,Q571,book
Q5422738,Q571,book
Q7833036,Q571,book
Q15058030,Q571,book
Q17055266,Q571,book
Q7662603,Q571,book
Q7313592,Q571,book
Q3204648,Q571,book
Q1145932,Q571,book
Q5428677,Q571,book
Q8078582,Q571,book
Q6671500,Q571,book
Q4877785,Q571,book
Q3227639,Q571,book
Q2024290,Q571,book
Q7817743,Q571,book
Q29270,Q571,book
Q3342722,Q571,book
Q7718497,Q571,book
Q5575707,Q571,book
Q500688,Q571,book
Q17047711,Q571,book
Q4373877,Q571,book
Q5496944,Q571,book
Q7749522,Q571,book
Q1796984,Q571,book
Q5469738,Q571,book
Q4355804,Q571,book
Q3069616,Q571,book
Q19364516,Q571,book
Q7091134,Q571,book
Q7728857,Q571,book
Q21203187,Q571,book
Q27536656,Q571,book
Q23023214,Q571,book
Q16956395,Q571,book
Q7074404,Q571,book
Q6692619,Q571,book
Q17028760,Q571,book
Q667002,Q571,book
Q4842138,Q571,book
Q6008301,Q571,book
Q833775,Q571,book
Q20926348,Q571,book
Q7817756,Q571,book
Q7582284,Q571,book
Q18356355,Q571,book
Q3549814,Q571,book
Q6917869,Q571,book
Q19881718,Q571,book
Q7313451,Q571,book
Q21997425,Q571,book
Q814169,Q571,book
Q4753324,Q571,book
Q6746746,Q571,book
Q3233577,Q571,book
Q5151932,Q571,book
Q21079169,Q571,book
Q7997438,Q571,book
Q17067452,Q571,book
Q6663975,Q571,book
Q7999825,Q571,book
Q6526682,Q571,book
Q5261205,Q571,book
Q6505686,Q571,book
Q16843573,Q571,book
Q5399585,Q571,book
Q4749780,Q571,book
Q17019396,Q571,book
Q5304141,Q571,book
Q20711395,Q571,book
Q29830441,Q571,book
Q7746272,Q571,book
Q5054699,Q571,book
Q8040667,Q571,book
Q3489766,Q571,book
Q7588370,Q571,book
Q15911655,Q571,book
Q5288112,Q571,book
Q2995550,Q571,book
Q2915295,Q571,book
Q7772867,Q571,book
Q7409143,Q571,book
Q7753191,Q571,book
Q1364469,Q571,book
Q7747364,Q571,book
Q17145730,Q571,book
Q25171597,Q571,book
Q19892913,Q571,book
Q16385834,Q571,book
Q16850952,Q571,book
Q7744365,Q571,book
Q23307671,Q571,book
Q7577015,Q571,book
Q7730899,Q571,book
Q7737016,Q571,book
Q19891266,Q571,book
Q7997921,Q571,book
Q7771447,Q571,book
Q18217149,Q571,book
Q24039561,Q571,book
Q678741,Q571,book
Q7764249,Q571,book
Q5873074,Q571,book
Q6748582,Q571,book
Q3997517,Q571,book
Q5447250,Q571,book
Q7526965,Q571,book
Q2681381,Q571,book
Q3792929,Q571,book
Q24946265,Q571,book
Q3797308,Q571,book
Q5158128,Q571,book
Q8188245,Q571,book
Q648627,Q571,book
Q7968703,Q571,book
Q4877681,Q571,book
Q16671459,Q571,book
Q16843108,Q571,book
Q4551109,Q571,book
Q1402714,Q571,book
Q7232652,Q571,book
Q6945236,Q571,book
Q25184142,Q571,book
Q6920494,Q571,book
Q8025691,Q571,book
Q7715384,Q571,book
Q8038523,Q571,book
Q5223654,Q571,book
Q7712487,Q571,book
Q20569562,Q571,book
Q4657347,Q571,book
Q16959789,Q571,book
Q362196,Q571,book
Q17030695,Q571,book
Q17008685,Q571,book
Q4900132,Q571,book
Q3212095,Q571,book
Q4940619,Q571,book
Q14755380,Q571,book
Q21055211,Q571,book
Q4660266,Q571,book
Q7720309,Q571,book
Q7731324,Q571,book
Q12359628,Q571,book
Q7728861,Q571,book
Q7742252,Q571,book
Q3793749,Q571,book
Q7769254,Q571,book
Q2001494,Q571,book
Q7729370,Q571,book
Q8063388,Q571,book
Q21539971,Q571,book
Q7679363,Q571,book
Q7729197,Q571,book
Q7763371,Q571,book
Q5158163,Q571,book
Q18126843,Q571,book
Q6711922,Q571,book
Q5455977,Q571,book
Q18393778,Q571,book
Q7765241,Q571,book
Q4857587,Q571,book
Q664034,Q571,book
Q18162743,Q571,book
Q7797379,Q571,book
Q7248323,Q571,book
Q6878325,Q571,book
Q4655639,Q571,book
Q7764687,Q571,book
Q3149129,Q571,book
Q2133625,Q571,book
Q4764735,Q571,book
Q4774387,Q571,book
Q282497,Q571,book
Q16956153,Q571,book
Q7759097,Q571,book
Q3210059,Q571,book
Q7762497,Q571,book
Q16889940,Q571,book
Q11967379,Q571,book
Q4658425,Q571,book
Q3394431,Q571,book
Q7140910,Q571,book
Q24977342,Q571,book
Q1547504,Q571,book
Q1381528,Q571,book
Q6945820,Q571,book
Q7442289,Q571,book
Q7942406,Q571,book
Q3208334,Q571,book
Q849447,Q571,book
Q6877023,Q571,book
Q16386304,Q571,book
Q7720306,Q571,book
Q7773937,Q571,book
Q7734002,Q571,book
Q7734640,Q571,book
Q5505535,Q571,book
Q1609780,Q571,book
Q16987973,Q571,book
Q16245777,Q571,book
Q16953731,Q571,book
Q7730641,Q571,book
Q7713834,Q571,book
Q16386474,Q571,book
Q2104523,Q571,book
Q17113706,Q571,book
Q5309283,Q571,book
Q17027653,Q571,book
Q6778582,Q571,book
Q4860519,Q571,book
Q7722586,Q571,book
Q3230799,Q571,book
Q3794904,Q571,book
Q17111624,Q571,book
Q6415523,Q571,book
Q5686932,Q571,book
Q7773608,Q571,book
Q7959324,Q532,village
Q4855598,Q532,village
Q5328572,Q532,village
Q1520650,Q532,village
Q5824530,Q532,village
Q5834426,Q532,village
Q6353525,Q532,village
Q6445668,Q532,village
Q5053557,Q532,village
Q17065378,Q532,village
Q5854642,Q532,village
Q3453523,Q532,village
Q5815166,Q532,village
Q15275510,Q532,village
Q4705802,Q532,village
Q5102416,Q532,village
Q5783736,Q532,village
Q5817054,Q532,village
Q5664562,Q532,village
Q5854017,Q532,village
Q6034346,Q532,village
Q1833647,Q532,village
Q3134212,Q532,village
Q5847688,Q532,village
Q11862701,Q532,village
Q5854799,Q532,village
Q5429955,Q532,village
Q6368313,Q532,village
Q14955667,Q532,village
Q4670042,Q532,village
Q989554,Q532,village
Q22948720,Q532,village
Q5832405,Q532,village
Q5714120,Q532,village
Q5837494,Q532,village
Q6421826,Q532,village
Q5831816,Q532,village
Q2318825,Q532,village
Q955958,Q532,village
Q3392452,Q532,village
Q43581,Q532,village
Q5832005,Q532,village
Q3792494,Q532,village
Q7363233,Q532,village
Q7369144,Q532,village
Q9361911,Q532,village
Q7109453,Q532,village
Q5197172,Q532,village
Q3031019,Q532,village
Q4693653,Q532,village
Q5832242,Q532,village
Q3468521,Q532,village
Q4562003,Q532,village
Q5528944,Q532,village
Q5860966,Q532,village
Q5843138,Q532,village
Q5847665,Q532,village
Q7498125,Q532,village
Q4941651,Q532,village
Q5834377,Q532,village
Q7989643,Q532,village
Q5800947,Q532,village
Q5722761,Q532,village
Q5834334,Q532,village
Q2013350,Q532,village
Q7424014,Q532,village
Q7260811,Q532,village
Q5663326,Q532,village
Q5795070,Q532,village
Q669161,Q532,village
Q6392604,Q532,village
Q4108380,Q532,village
Q5860137,Q532,village
Q6371127,Q532,village
Q17049699,Q532,village
Q5712345,Q532,village
Q16257395,Q532,village
Q5837989,Q532,village
Q3738514,Q532,village
Q5397844,Q532,village
Q5849035,Q532,village
Q4968213,Q532,village
Q6965970,Q532,village
Q5857888,Q532,village
Q4841627,Q532,village
Q2157262,Q532,village
Q728224,Q532,village
Q5224282,Q532,village
Q2741112,Q532,village
Q587856,Q532,village
Q3462994,Q532,village
Q7403419,Q532,village
Q5816871,Q532,village
Q5831655,Q532,village
Q3074920,Q532,village
Q5720941,Q532,village
Q5867165,Q532,village
Q5803284,Q532,village
Q7917225,Q532,village
Q4968391,Q532,village
Q4071284,Q532,village
Q3467705,Q532,village
Q5223869,Q532,village
Q5831921,Q532,village
Q5623568,Q532,village
Q5816589,Q532,village
Q3464507,Q532,village
Q6428737,Q532,village
Q5625617,Q532,village
Q7131674,Q532,village
Q5784611,Q532,village
Q5795965,Q532,village
Q2788329,Q532,village
Q5817400,Q532,village
Q7427531,Q532,village
Q5794466,Q532,village
Q6959913,Q532,village
Q5840216,Q532,village
Q6393975,Q532,village
Q2503779,Q532,village
Q12187890,Q532,village
Q3400056,Q532,village
Q1932134,Q532,village
Q17049919,Q532,village
Q5782664,Q532,village
Q15229533,Q532,village
Q5717390,Q532,village
Q2355376,Q532,village
Q5727133,Q532,village
Q3417016,Q532,village
Q5854313,Q532,village
Q2606004,Q532,village
Q7506587,Q532,village
Q1519568,Q532,village
Q5833125,Q532,village
Q5825311,Q532,village
Q5848192,Q532,village
Q11790885,Q532,village
Q26159690,Q532,village
Q6811645,Q532,village
Q62427,Q532,village
Q7908360,Q532,village
Q6416425,Q532,village
Q5807236,Q532,village
Q4680128,Q532,village
Q4852642,Q532,village
Q6488876,Q532,village
Q2134613,Q532,village
Q5789184,Q532,village
Q5638443,Q532,village
Q603932,Q532,village
Q2651619,Q532,village
Q7585696,Q532,village
Q2762064,Q532,village
Q660097,Q532,village
Q748514,Q532,village
Q3304218,Q532,village
Q6401444,Q532,village
Q5741137,Q532,village
Q4782369,Q532,village
Q5845545,Q532,village
Q582175,Q532,village
Q5859326,Q532,village
Q3401639,Q532,village
Q16901570,Q532,village
Q4901086,Q532,village
Q6586683,Q532,village
Q3076868,Q532,village
Q8077471,Q532,village
Q4618153,Q532,village
Q5844961,Q532,village
Q5848522,Q532,village
Q6399284,Q532,village
Q15252770,Q532,village
Q7265724,Q532,village
Q21832538,Q532,village
Q5657723,Q532,village
Q5353622,Q532,village
Q4901302,Q532,village
Q11792686,Q532,village
Q4663201,Q532,village
Q5917108,Q532,village
Q5196916,Q532,village
Q5831294,Q532,village
Q2278292,Q532,village
Q5019588,Q532,village
Q5784068,Q532,village
Q6813233,Q532,village
Q4740139,Q532,village
Q5716938,Q532,village
Q5516190,Q532,village
Q3123153,Q532,village
Q6398110,Q532,village
Q925581,Q532,village
Q6933558,Q532,village
Q5789846,Q532,village
Q12294949,Q532,village
Q1825015,Q532,village
Q5855102,Q532,village
Q166933,Q532,village
Q7674622,Q532,village
Q5580969,Q532,village
Q5564313,Q532,village
Q748532,Q532,village
Q3715916,Q532,village
Q24909494,Q532,village
Q7123196,Q532,village
Q6407021,Q532,village
Q5286012,Q532,village
Q2672161,Q532,village
Q3463535,Q532,village
Q4673446,Q532,village
Q2677260,Q532,village
Q5626718,Q532,village
Q5569369,Q532,village
Q5861140,Q532,village
Q2610999,Q532,village
Q5719139,Q532,village
Q5517909,Q532,village
Q676343,Q532,village
Q5795240,Q532,village
Q5787640,Q532,village
Q19886,Q532,village
Q5717783,Q532,village
Q3611633,Q532,village
Q5794896,Q532,village
Q5801045,Q532,village
Q5221938,Q532,village
Q5578428,Q532,village
Q7918218,Q532,village
Q7899004,Q532,village
Q3457860,Q532,village
Q5398488,Q532,village
Q16893731,Q532,village
Q815245,Q532,village
Q3190049,Q532,village
Q5203442,Q532,village
Q5846326,Q532,village
Q3134168,Q532,village
Q5823747,Q532,village
Q5822082,Q532,village
Q12244073,Q532,village
Q2583880,Q532,village
Q15275852,Q532,village
Q6661266,Q532,village
Q5780023,Q532,village
Q7406944,Q532,village
Q7155998,Q532,village
Q2848235,Q532,village
Q26208043,Q532,village
Q5775583,Q532,village
Q5211595,Q532,village
Q4802779,Q532,village
Q4180338,Q532,village
Q5269590,Q532,village
Q24950218,Q532,village
Q4691323,Q532,village
Q5821371,Q532,village
Q15075795,Q532,village
Q5600054,Q532,village
Q24928089,Q532,village
Q5023992,Q532,village
Q5867284,Q532,village
Q5224266,Q532,village
Q5842123,Q532,village
Q19152654,Q532,village
Q5640028,Q532,village
Q5528351,Q532,village
Q5862961,Q532,village
Q5862654,Q532,village
Q5709591,Q532,village
Q7285029,Q532,village
Q5802413,Q532,village
Q5307891,Q532,village
Q1613311,Q532,village
Q1027215,Q532,village
Q2688521,Q532,village
Q1646364,Q532,village
Q2725308,Q532,village
Q4940920,Q532,village
Q5125899,Q532,village
Q5267004,Q532,village
Q3458449,Q532,village
Q16895754,Q532,village
Q7241815,Q532,village
Q7418184,Q532,village
Q5808145,Q532,village
Q5953025,Q532,village
Q1016090,Q532,village
Q12444807,Q532,village
Q7710185,Q532,village
Q28746097,Q532,village
Q4946032,Q532,village
Q5809988,Q532,village
Q7798368,Q532,village
Q474619,Q532,village
Q5807247,Q532,village
Q8060132,Q532,village
Q3181608,Q532,village
Q7986195,Q532,village
Q15209584,Q532,village
Q3455570,Q532,village
Q21061295,Q532,village
Q6410564,Q532,village
Q685525,Q532,village
Q5302698,Q532,village
Q5863791,Q532,village
Q5646456,Q532,village
Q5104276,Q532,village
Q2437962,Q532,village
Q6441635,Q532,village
Q5784217,Q532,village
Q4850146,Q532,village
Q5705335,Q532,village
Q13129435,Q532,village
Q5776175,Q532,village
Q5851933,Q532,village
Q6663490,Q532,village
Q4068605,Q532,village
Q5734702,Q532,village
Q7333308,Q532,village
Q15178885,Q532,village
Q5375267,Q532,village
Q16821516,Q532,village
Q5069116,Q532,village
Q5852701,Q532,village
Q5741623,Q532,village
Q5829884,Q532,village
Q5860666,Q532,village
Q4792200,Q532,village
Q1989670,Q532,village
Q5824082,Q532,village
Q5104287,Q532,village
Q5800450,Q532,village
Q11105902,Q532,village
Q5855091,Q532,village
Q5812618,Q532,village
Q5625207,Q532,village
Q7830619,Q532,village
Q25990758,Q532,village
Q19935,Q532,village
Q611643,Q532,village
Q5825388,Q532,village
Q5687264,Q532,village
Q5681341,Q532,village
Q5855892,Q532,village
Q5724628,Q532,village
Q5087945,Q532,village
Q5662106,Q532,village
Q6810060,Q532,village
Q3466853,Q532,village
Q5827754,Q532,village
Q3426101,Q532,village
Q3082400,Q532,village
Q5803167,Q532,village
Q5858039,Q532,village
Q5860989,Q532,village
Q5821070,Q532,village
Q5883749,Q532,village
Q5824148,Q532,village
Q5820338,Q532,village
Q5834907,Q532,village
Q6136670,Q532,village
Q5790783,Q532,village
Q5715945,Q532,village
Q3465396,Q532,village
Q5318598,Q532,village
Q4941653,Q532,village
Q16895573,Q532,village
Q7179675,Q532,village
Q5859522,Q532,village
Q5833384,Q532,village
Q2920303,Q532,village
Q17070568,Q532,village
Q5776890,Q532,village
Q5788892,Q532,village
Q5145730,Q532,village
Q5721233,Q532,village
Q3675203,Q532,village
Q7918950,Q532,village
Q1994993,Q532,village
Q5840075,Q532,village
Q5681540,Q532,village
Q7030772,Q532,village
Q13126874,Q532,village
Q5842669,Q532,village
Q5860267,Q532,village
Q12872904,Q532,village
Q5167426,Q532,village
Q16245393,Q532,village
Q1754841,Q532,village
Q5839617,Q532,village
Q5431547,Q532,village
Q7132301,Q532,village
Q6403680,Q532,village
Q5797876,Q532,village
Q5783998,Q532,village
Q5167584,Q532,village
Q3455331,Q532,village
Q5811889,Q532,village
Q5805601,Q532,village
Q13374957,Q532,village
Q5792306,Q532,village
Q5836865,Q532,village
Q5718070,Q532,village
Q28405876,Q532,village
Q12229027,Q532,village
Q5774042,Q532,village
Q2791872,Q532,village
Q6382750,Q532,village
Q5804504,Q532,village
Q5738709,Q532,village
Q5782772,Q532,village
Q6661833,Q532,village
Q8052369,Q532,village
Q4700446,Q532,village
Q17059488,Q532,village
Q7461807,Q532,village
Q6392676,Q532,village
Q7814071,Q532,village
Q482376,Q532,village
Q24908918,Q532,village
Q15982278,Q532,village
Q4667362,Q532,village
Q5812712,Q532,village
Q5855168,Q532,village
Q3463107,Q532,village
Q5839368,Q532,village
Q2158048,Q532,village
Q2184548,Q532,village
Q5828322,Q532,village
Q5528025,Q532,village
Q5845498,Q532,village
Q3564884,Q532,village
Q5719042,Q532,village
Q5786527,Q532,village
Q11216090,Q532,village
Q7417697,Q532,village
Q1648848,Q532,village
Q15262079,Q532,village
Q5752364,Q532,village
Q14955704,Q532,village
Q24728556,Q532,village
Q5780751,Q532,village
Q16869029,Q532,village
Q7680387,Q532,village
Q4790323,Q532,village
Q4712731,Q532,village
Q5798780,Q532,village
Q1250093,Q532,village
Q7827159,Q532,village
Q5803966,Q532,village
Q6411868,Q532,village
Q5869210,Q532,village
Q7597101,Q532,village
Q5296249,Q532,village
Q31740291,Q532,village
Q16118849,Q532,village
Q10843500,Q532,village
Q5825191,Q532,village
Q3467140,Q532,village
Q6965965,Q532,village
Q9286800,Q532,village
Q3454798,Q532,village
Q5855681,Q532,village
Q6693404,Q532,village
Q7049321,Q532,village
Q4117987,Q532,village
Q7131990,Q532,village
Q7629169,Q532,village
Q5848687,Q532,village
Q1010177,Q532,village
Q5433716,Q532,village
Q15274503,Q532,village
Q5819432,Q532,village
Q5862952,Q532,village
Q1520304,Q532,village
Q16902556,Q532,village
Q3456036,Q532,village
Q6412394,Q532,village
Q5844642,Q532,village
Q5020173,Q532,village
Q12205212,Q532,village
Q4662883,Q532,village
Q5817961,Q532,village
Q5821584,Q532,village
Q3034216,Q532,village
Q5838239,Q532,village
Q4810593,Q532,village
Q5797811,Q532,village
Q3321076,Q532,village
Q406346,Q532,village
Q5866471,Q532,village
Q13127074,Q532,village
Q3464322,Q532,village
Q5909570,Q532,village
Q130580,Q532,village
Q7604977,Q532,village
Q3536038,Q532,village
Q5068462,Q532,village
Q4680906,Q532,village
Q5735668,Q532,village
Q7292615,Q532,village
Q5818394,Q532,village
Q5821539,Q532,village
Q5824044,Q532,village
Q5720518,Q532,village
Q16046333,Q532,village
Q4975760,Q532,village
Q2683078,Q532,village
Q7617250,Q532,village
Q6390795,Q532,village
Q15244505,Q532,village
Q5797976,Q532,village
Q5786967,Q532,village
Q6794231,Q532,village
Q1910322,Q532,village
Q5818995,Q532,village
Q5807719,Q532,village
Q1954924,Q532,village
Q6464310,Q532,village
Q2271974,Q532,village
Q11698548,Q532,village
Q3784628,Q532,village
Q5845791,Q532,village
Q4748529,Q532,village
Q7418820,Q532,village
Q6827500,Q532,village
Q5717966,Q532,village
Q5785628,Q532,village
Q7408878,Q532,village
Q5849623,Q532,village
Q5805684,Q532,village
Q1520534,Q532,village
Q581716,Q532,village
Q7168990,Q532,village
Q6434909,Q532,village
Q435231,Q532,village
Q5302695,Q532,village
Q3535909,Q532,village
Q5785008,Q532,village
Q24950255,Q532,village
Q16880708,Q532,village
Q2697084,Q532,village
Q619186,Q532,village
Q7491725,Q532,village
Q5996977,Q532,village
Q5860161,Q532,village
Q3135761,Q532,village
Q2745418,Q532,village
Q6415852,Q532,village
Q5089876,Q532,village
Q1520583,Q532,village
Q6391194,Q532,village
Q7137014,Q532,village
Q2031551,Q532,village
Q6735744,Q532,village
Q5848965,Q532,village
Q7268066,Q532,village
Q5839175,Q532,village
Q7319561,Q532,village
Q4880152,Q532,village
Q7487479,Q532,village
Q5781066,Q532,village
Q5508385,Q532,village
Q660235,Q532,village
Q5664772,Q532,village
Q46224,Q532,village
Q12236503,Q532,village
Q5663981,Q532,village
Q7502589,Q532,village
Q6703438,Q532,village
Q3240699,Q532,village
Q6748379,Q532,village
Q26704,Q532,village
Q2639028,Q532,village
Q12189183,Q532,village
Q3466118,Q532,village
Q5781567,Q532,village
Q5809022,Q532,village
Q2741081,Q532,village
Q17127731,Q532,village
Q5766404,Q532,village
Q6961285,Q532,village
Q2672520,Q532,village
Q5715119,Q532,village
Q5802822,Q532,village
Q5853202,Q532,village
Q3353822,Q532,village
Q5831169,Q532,village
Q4668081,Q532,village
Q3456774,Q532,village
Q3013082,Q532,village
Q26208033,Q532,village
Q5783795,Q532,village
Q5813778,Q532,village
Q5791144,Q532,village
Q5708781,Q532,village
Q3510879,Q532,village
Q5802845,Q532,village
Q7809236,Q532,village
Q24929417,Q532,village
Q5834002,Q532,village
Q5861959,Q532,village
Q5713754,Q532,village
Q535988,Q532,village
Q5806161,Q532,village
Q2131362,Q532,village
Q7881662,Q532,village
Q6502079,Q532,village
Q5790284,Q532,village
Q5252070,Q532,village
Q21710967,Q532,village
Q5800979,Q532,village
Q10312292,Q532,village
Q5861988,Q532,village
Q7148342,Q532,village
Q6896102,Q532,village
Q5711996,Q532,village
Q26255264,Q532,village
Q4857026,Q532,village
Q1026835,Q532,village
Q2029558,Q532,village
Q5790285,Q532,village
Q5716614,Q532,village
Q4788747,Q532,village
Q6408233,Q532,village
Q925265,Q532,village
Q5849106,Q532,village
Q5822249,Q532,village
Q2343807,Q532,village
Q5754932,Q532,village
Q12876909,Q532,village
Q1824737,Q532,village
Q7295713,Q532,village
Q22948416,Q532,village
Q5360806,Q532,village
Q5715794,Q532,village
Q7598042,Q532,village
Q5881419,Q532,village
Q5621819,Q532,village
Q5849778,Q532,village
Q15183695,Q532,village
Q3048822,Q532,village
Q5806704,Q532,village
Q16894201,Q532,village
Q17071412,Q532,village
Q5821700,Q532,village
Q6555992,Q532,village
Q692734,Q532,village
Q5795982,Q532,village
Q5350258,Q532,village
Q5828144,Q532,village
Q26706416,Q532,village
Q5252295,Q532,village
Q3562985,Q532,village
Q4648041,Q532,village
Q2644714,Q532,village
Q5835685,Q532,village
Q3454329,Q532,village
Q5852533,Q532,village
Q5867153,Q532,village
Q6998981,Q532,village
Q5839682,Q532,village
Q5810279,Q532,village
Q24908817,Q532,village
Q4832538,Q532,village
Q5773807,Q532,village
Q21849773,Q532,village
Q6421791,Q532,village
Q4884829,Q532,village
Q15262310,Q532,village
Q1570227,Q532,village
Q5305056,Q532,village
Q650962,Q532,village
Q6394864,Q532,village
Q5677742,Q532,village
Q2017906,Q532,village
Q3086030,Q532,village
Q5789505,Q532,village
Q3454182,Q532,village
Q180356,Q532,village
Q4782403,Q532,village
Q5780807,Q532,village
Q5830228,Q532,village
Q5735356,Q532,village
Q325272,Q532,village
Q5626201,Q532,village
Q5825284,Q532,village
Q5791462,Q532,village
Q300808,Q532,village
Q5856960,Q532,village
Q5830799,Q532,village
Q5781580,Q532,village
Q2512046,Q532,village
Q5260055,Q532,village
Q2849195,Q532,village
Q2477613,Q532,village
Q2026399,Q532,village
Q7266960,Q532,village
Q5438883,Q532,village
Q5069183,Q532,village
Q5851244,Q532,village
Q3536070,Q532,village
Q1394664,Q532,village
Q5853523,Q532,village
Q4863470,Q532,village
Q7397626,Q532,village
Q3456230,Q532,village
Q5845156,Q532,village
Q4840592,Q532,village
Q5862708,Q532,village
Q5842311,Q532,village
Q5716124,Q532,village
Q5068868,Q532,village
Q776432,Q532,village
Q6481491,Q532,village
Q3111356,Q532,village
Q4881448,Q532,village
Q4972247,Q532,village
Q390036,Q532,village
Q5717399,Q532,village
Q5838681,Q532,village
Q5829864,Q532,village
Q3416995,Q532,village
Q2393125,Q532,village
Q5813801,Q532,village
Q5831953,Q532,village
Q18353384,Q532,village
Q5962833,Q532,village
Q4917427,Q532,village
Q5785812,Q532,village
Q5805169,Q532,village
Q3466845,Q532,village
Q5720449,Q532,village
Q5105149,Q532,village
Q2104659,Q532,village
Q5825933,Q532,village
Q5779057,Q532,village
Q2210157,Q532,village
Q5813144,Q532,village
Q5851045,Q532,village
Q7236958,Q532,village
Q5907165,Q532,village
